grupo,selecao,status_lista,tipo_lista,data_anuncio,posicao,jogador,clube,fonte,observacao
A,South Africa,SUBSTITUIDA_POR_ULTIMA_CONVOCACAO,lista_preliminar,2026-05-21,Meio-campista,Thalente Mbatha,Orlando Pirates,https://en.wikipedia.org/wiki/South_Africa_national_soccer_team,Substitui linha PENDENTE pela ultima convocacao/lista mais recente encontrada; nao necessariamente lista final da Copa.
A,South Africa,SUBSTITUIDA_POR_ULTIMA_CONVOCACAO,lista_preliminar,2026-05-21,Meio-campista,Jayden Adams,Mamelodi Sundowns,https://en.wikipedia.org/wiki/South_Africa_national_soccer_team,Substitui linha PENDENTE pela ultima convocacao/lista mais recente encontrada; nao necessariamente lista final da Copa.
A,South Africa,SUBSTITUIDA_POR_ULTIMA_CONVOCACAO,lista_preliminar,2026-05-21,Meio-campista,Brooklyn Poggenpoel,Durban City,https://en.wikipedia.org/wiki/South_Africa_national_soccer_team,Substitui linha PENDENTE pela ultima convocacao/lista mais recente encontrada; nao necessariamente lista final da Copa.
A,South Africa,SUBSTITUIDA_POR_ULTIMA_CONVOCACAO,lista_preliminar,2026-05-21,Atacante,Thapelo Morena,Mamelodi Sundowns,https://en.wikipedia.org/wiki/South_Africa_national_soccer_team,Substitui linha PENDENTE pela ultima convocacao/lista mais recente encontrada; nao necessariamente lista final da Copa.
A,South Africa,SUBSTITUIDA_POR_ULTIMA_CONVOCACAO,lista_preliminar,2026-05-21,Atacante,Lyle Foster,Burnley,https://en.wikipedia.org/wiki/South_Africa_national_soccer_team,Substitui linha PENDENTE pela ultima convocacao/lista mais recente encontrada; nao necessariamente lista final da Copa.
A,South Africa,SUBSTITUIDA_POR_ULTIMA_CONVOCACAO,lista_preliminar,2026-05-21,Atacante,Evidence Makgopa,Orlando Pirates,https://en.wikipedia.org/wiki/South_Africa_national_soccer_team,Substitui linha PENDENTE pela ultima convocacao/lista mais recente encontrada; nao necessariamente lista final da Copa.
A,South Africa,SUBSTITUIDA_POR_ULTIMA_CONVOCACAO,lista_preliminar,2026-05-21,Atacante,Oswin Appollis,Orlando Pirates,https://en.wikipedia.org/wiki/South_Africa_national_soccer_team,Substitui linha PENDENTE pela ultima convocacao/lista mais recente encontrada; nao necessariamente lista final da Copa.
A,South Africa,SUBSTITUIDA_POR_ULTIMA_CONVOCACAO,lista_preliminar,2026-05-21,Atacante,Iqraam Rayners,Mamelodi Sundowns,https://en.wikipedia.org/wiki/South_Africa_national_soccer_team,Substitui linha PENDENTE pela ultima convocacao/lista mais recente encontrada; nao necessariamente lista final da Copa.
A,South Africa,SUBSTITUIDA_POR_ULTIMA_CONVOCACAO,lista_preliminar,2026-05-21,Atacante,Relebohile Mofokeng,Orlando Pirates,https://en.wikipedia.org/wiki/South_Africa_national_soccer_team,Substitui linha PENDENTE pela ultima convocacao/lista mais recente encontrada; nao necessariamente lista final da Copa.
A,South Africa,SUBSTITUIDA_POR_ULTIMA_CONVOCACAO,lista_preliminar,2026-05-21,Atacante,Thapelo Maseko,AEL Limassol,https://en.wikipedia.org/wiki/South_Africa_national_soccer_team,Substitui linha PENDENTE pela ultima convocacao/lista mais recente encontrada; nao necessariamente lista final da Copa.
A,South Africa,SUBSTITUIDA_POR_ULTIMA_CONVOCACAO,lista_preliminar,2026-05-21,Atacante,Tshepang Moremi,Orlando Pirates,https://en.wikipedia.org/wiki/South_Africa_national_soccer_team,Substitui linha PENDENTE pela ultima convocacao/lista mais recente encontrada; nao necessariamente lista final da Copa.
A,South Africa,SUBSTITUIDA_POR_ULTIMA_CONVOCACAO,lista_preliminar,2026-05-21,Atacante,Patrick Maswanganyi,Orlando Pirates,https://en.wikipedia.org/wiki/South_Africa_national_soccer_team,Substitui linha PENDENTE pela ultima convocacao/lista mais recente encontrada; nao necessariamente lista final da Copa.
A,South Africa,SUBSTITUIDA_POR_ULTIMA_CONVOCACAO,lista_preliminar,2026-05-21,Atacante,Kamogelo Sebelebele,Orlando Pirates,https://en.wikipedia.org/wiki/South_Africa_national_soccer_team,Substitui linha PENDENTE pela ultima convocacao/lista mais recente encontrada; nao necessariamente lista final da Copa.
A,South Korea,PUBLICADA,convocacao,2026-05-16,Goleiro,Jo Hyun-Woo,Ulsan HD,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
A,South Korea,PUBLICADA,convocacao,2026-05-16,Goleiro,Kim Seung-Gyu,FC Tokyo,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
A,South Korea,PUBLICADA,convocacao,2026-05-16,Goleiro,Song Bum-Keun,Jeonbuk Hyundai,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
A,South Korea,PUBLICADA,convocacao,2026-05-16,Defensor,Jens Castrop,Borussia Mönchengladbach,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
A,South Korea,PUBLICADA,convocacao,2026-05-16,Defensor,Jo Yu-Min,Sharjah,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
A,South Korea,PUBLICADA,convocacao,2026-05-16,Defensor,Kim Min-Jae,Bayern Munich,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
A,South Korea,PUBLICADA,convocacao,2026-05-16,Defensor,Kim Moon-Hwan,Daejeon Hana,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
A,South Korea,PUBLICADA,convocacao,2026-05-16,Defensor,Kim Tae-Hyun,Kashima Antlers,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
A,South Korea,PUBLICADA,convocacao,2026-05-16,Defensor,Lee Han-Beom,Midtjylland,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
A,South Korea,PUBLICADA,convocacao,2026-05-16,Defensor,Lee Ki-Hyeok,Gangwon FC,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
A,South Korea,PUBLICADA,convocacao,2026-05-16,Defensor,Lee Tae-Seok,Austria Vienna,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
A,South Korea,PUBLICADA,convocacao,2026-05-16,Defensor,Park Jin-Seop,Zhejiang FC,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
A,South Korea,PUBLICADA,convocacao,2026-05-16,Defensor,Seol Young-Woo,Red Star Belgrade,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
A,South Korea,PUBLICADA,convocacao,2026-05-16,Meio-campista,Bae Jun-Ho,Stoke City,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
A,South Korea,PUBLICADA,convocacao,2026-05-16,Meio-campista,Hwang Hee-Chan,Wolverhampton,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
A,South Korea,PUBLICADA,convocacao,2026-05-16,Meio-campista,Hwang In-Beom,Feyenoord,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
A,South Korea,PUBLICADA,convocacao,2026-05-16,Meio-campista,Kim Jin-Kyu,Jeonbuk Hyundai,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
A,South Korea,PUBLICADA,convocacao,2026-05-16,Meio-campista,Lee Dong-Gyeong,Ulsan HD,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
A,South Korea,PUBLICADA,convocacao,2026-05-16,Meio-campista,Lee Jae-Sung,Mainz,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
A,South Korea,PUBLICADA,convocacao,2026-05-16,Meio-campista,Lee Kang-In,Paris Saint-Germain,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
A,South Korea,PUBLICADA,convocacao,2026-05-16,Meio-campista,Paik Seung-Ho,Birmingham City,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
A,South Korea,PUBLICADA,convocacao,2026-05-16,Meio-campista,Um Ji-Sung,Swansea City,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
A,South Korea,PUBLICADA,convocacao,2026-05-16,Meio-campista,Yang Hyun-Jun,Celtic,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
A,South Korea,PUBLICADA,convocacao,2026-05-16,Atacante,Cho Kyu-Sung,Midtjylland,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
A,South Korea,PUBLICADA,convocacao,2026-05-16,Atacante,Oh Hyun-Kyu,Besiktas,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
A,South Korea,PUBLICADA,convocacao,2026-05-16,Atacante,Son Heung-Min,LAFC,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
B,Bosnia-Herzegovina,PUBLICADA,final,2026-05-11,Goleiro,Martin Zlomislic,Rijeka,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
B,Bosnia-Herzegovina,PUBLICADA,final,2026-05-11,Goleiro,Nikola Vasilj,St Pauli,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
B,Bosnia-Herzegovina,PUBLICADA,final,2026-05-11,Goleiro,Osman Hadzikic,Slaven Belupo,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
B,Bosnia-Herzegovina,PUBLICADA,final,2026-05-11,Defensor,Amar Dedic,Benfica,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
B,Bosnia-Herzegovina,PUBLICADA,final,2026-05-11,Defensor,Dennis Hadzikadunic,Sampdoria,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
B,Bosnia-Herzegovina,PUBLICADA,final,2026-05-11,Defensor,Nidal Celik,Lens,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
B,Bosnia-Herzegovina,PUBLICADA,final,2026-05-11,Defensor,Nihad Mujakic,Gaziantep,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
B,Bosnia-Herzegovina,PUBLICADA,final,2026-05-11,Defensor,Nikola Katic,Schalke 04,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
B,Bosnia-Herzegovina,PUBLICADA,final,2026-05-11,Defensor,Sead Kolasinac,Atalanta,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
B,Bosnia-Herzegovina,PUBLICADA,final,2026-05-11,Defensor,Stjepan Radeljic,Rijeka,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
B,Bosnia-Herzegovina,PUBLICADA,final,2026-05-11,Defensor,Tarik Muharemovic,Sassuolo,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
B,Bosnia-Herzegovina,PUBLICADA,final,2026-05-11,Meio-campista,Amar Memic,Viktoria Plzen,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
B,Bosnia-Herzegovina,PUBLICADA,final,2026-05-11,Meio-campista,Amir Hadziahmetovic,Hull City,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
B,Bosnia-Herzegovina,PUBLICADA,final,2026-05-11,Meio-campista,Armin Gigovic,Young Boys,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
B,Bosnia-Herzegovina,PUBLICADA,final,2026-05-11,Meio-campista,Benjamin Tahirovic,Brondby,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
B,Bosnia-Herzegovina,PUBLICADA,final,2026-05-11,Meio-campista,Dzenis Burnic,Karlsruher SC,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
B,Bosnia-Herzegovina,PUBLICADA,final,2026-05-11,Meio-campista,Ermin Mahmic,Slovan Liberec,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
B,Bosnia-Herzegovina,PUBLICADA,final,2026-05-11,Meio-campista,Esmir Bajraktarevic,PSV Eindhoven,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
B,Bosnia-Herzegovina,PUBLICADA,final,2026-05-11,Meio-campista,Ivan Basic,Astana,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
B,Bosnia-Herzegovina,PUBLICADA,final,2026-05-11,Meio-campista,Ivan Sunjic,Pafos,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
B,Bosnia-Herzegovina,PUBLICADA,final,2026-05-11,Meio-campista,Kerim Alajbegovic,RB Salzburg,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
B,Bosnia-Herzegovina,PUBLICADA,final,2026-05-11,Atacante,Edin Dzeko,Schalke 04,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
B,Bosnia-Herzegovina,PUBLICADA,final,2026-05-11,Atacante,Ermedin Demirovic,VfB Stuttgart,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
B,Bosnia-Herzegovina,PUBLICADA,final,2026-05-11,Atacante,Haris Tabakovic,Borussia Moenchengladbach,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
B,Bosnia-Herzegovina,PUBLICADA,final,2026-05-11,Atacante,Jovo Lukic,Universitatea Cluj,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
B,Bosnia-Herzegovina,PUBLICADA,final,2026-05-11,Atacante,Samed Bazdar,Jagiellonia Bialystok,https://www.espn.com/soccer/story/_/id/48757621/2026-world-cup-squad-lists-players-announced-all-48-teams,
B,Canada,SUBSTITUIDA_POR_ULTIMA_CONVOCACAO,training_camp,2026-05-25,Goleiro,Maxime Crépeau,Orlando City SC,https://news.canadasoccer.com/canmnt-charlotte-training-camp-squad-named-ahead-of-fifa-world-cup-2026/,Substitui linha PENDENTE pela ultima convocacao/lista mais recente encontrada; nao necessariamente lista final da Copa.
B,Canada,SUBSTITUIDA_POR_ULTIMA_CONVOCACAO,training_camp,2026-05-25,Goleiro,Owen Goodman,Barnsley FC [on loan from Crystal Palace FC],https://news.canadasoccer.com/canmnt-charlotte-training-camp-squad-named-ahead-of-fifa-world-cup-2026/,Substitui linha PENDENTE pela ultima convocacao/lista mais recente encontrada; nao necessariamente lista final da Copa.
B,Canada,SUBSTITUIDA_POR_ULTIMA_CONVOCACAO,training_camp,2026-05-25,Goleiro,Dayne St. Clair,Inter Miami FC,https://news.canadasoccer.com/canmnt-charlotte-training-camp-squad-named-ahead-of-fifa-world-cup-2026/,Substitui linha PENDENTE pela ultima convocacao/lista mais recente encontrada; nao necessariamente lista final da Copa.
B,Canada,SUBSTITUIDA_POR_ULTIMA_CONVOCACAO,training_camp,2026-05-25,Defensor,Zorhan Bassong,Sporting Kansas City,https://news.canadasoccer.com/canmnt-charlotte-training-camp-squad-named-ahead-of-fifa-world-cup-2026/,Substitui linha PENDENTE pela ultima convocacao/lista mais recente encontrada; nao necessariamente lista final da Copa.
B,Canada,SUBSTITUIDA_POR_ULTIMA_CONVOCACAO,training_camp,2026-05-25,Defensor,Moïse Bombito,OGC Nice,https://news.canadasoccer.com/canmnt-charlotte-training-camp-squad-named-ahead-of-fifa-world-cup-2026/,Substitui linha PENDENTE pela ultima convocacao/lista mais recente encontrada; nao necessariamente lista final da Copa.
B,Canada,SUBSTITUIDA_POR_ULTIMA_CONVOCACAO,training_camp,2026-05-25,Defensor,Derek Cornelius,Rangers FC [on loan from Olympique de Marseille],https://news.canadasoccer.com/canmnt-charlotte-training-camp-squad-named-ahead-of-fifa-world-cup-2026/,Substitui linha PENDENTE pela ultima convocacao/lista mais recente encontrada; nao necessariamente lista final da Copa.
B,Canada,SUBSTITUIDA_POR_ULTIMA_CONVOCACAO,training_camp,2026-05-25,Defensor,Alphonso Davies,Bayern Munich,https://news.canadasoccer.com/canmnt-charlotte-training-camp-squad-named-ahead-of-fifa-world-cup-2026/,Substitui linha PENDENTE pela ultima convocacao/lista mais recente encontrada; nao necessariamente lista final da Copa.
B,Canada,SUBSTITUIDA_POR_ULTIMA_CONVOCACAO,training_camp,2026-05-25,Defensor,Luc de Fougerolles,FCV Dender EH [on loan from Fulham FC],https://news.canadasoccer.com/canmnt-charlotte-training-camp-squad-named-ahead-of-fifa-world-cup-2026/,Substitui linha PENDENTE pela ultima convocacao/lista mais recente encontrada; nao necessariamente lista final da Copa.
B,Canada,SUBSTITUIDA_POR_ULTIMA_CONVOCACAO,training_camp,2026-05-25,Defensor,Alistair Johnston,Celtic FC,https://news.canadasoccer.com/canmnt-charlotte-training-camp-squad-named-ahead-of-fifa-world-cup-2026/,Substitui linha PENDENTE pela ultima convocacao/lista mais recente encontrada; nao necessariamente lista final da Copa.
B,Canada,SUBSTITUIDA_POR_ULTIMA_CONVOCACAO,training_camp,2026-05-25,Defensor,Alfie Jones,Middlesbrough FC,https://news.canadasoccer.com/canmnt-charlotte-training-camp-squad-named-ahead-of-fifa-world-cup-2026/,Substitui linha PENDENTE pela ultima convocacao/lista mais recente encontrada; nao necessariamente lista final da Copa.
B,Canada,SUBSTITUIDA_POR_ULTIMA_CONVOCACAO,training_camp,2026-05-25,Defensor,Jamie Knight-Lebel,Swindon Town FC [on loan from Bristol City FC],https://news.canadasoccer.com/canmnt-charlotte-training-camp-squad-named-ahead-of-fifa-world-cup-2026/,Substitui linha PENDENTE pela ultima convocacao/lista mais recente encontrada; nao necessariamente lista final da Copa.
B,Canada,SUBSTITUIDA_POR_ULTIMA_CONVOCACAO,training_camp,2026-05-25,Defensor,Richie Laryea,Toronto FC,https://news.canadasoccer.com/canmnt-charlotte-training-camp-squad-named-ahead-of-fifa-world-cup-2026/,Substitui linha PENDENTE pela ultima convocacao/lista mais recente encontrada; nao necessariamente lista final da Copa.
B,Canada,SUBSTITUIDA_POR_ULTIMA_CONVOCACAO,training_camp,2026-05-25,Defensor,Ralph Priso,Vancouver Whitecaps FC,https://news.canadasoccer.com/canmnt-charlotte-training-camp-squad-named-ahead-of-fifa-world-cup-2026/,Substitui linha PENDENTE pela ultima convocacao/lista mais recente encontrada; nao necessariamente lista final da Copa.
B,Canada,SUBSTITUIDA_POR_ULTIMA_CONVOCACAO,training_camp,2026-05-25,Defensor,Niko Sigur,Hajduk Split,https://news.canadasoccer.com/canmnt-charlotte-training-camp-squad-named-ahead-of-fifa-world-cup-2026/,Substitui linha PENDENTE pela ultima convocacao/lista mais recente encontrada; nao necessariamente lista final da Copa.
B,Canada,SUBSTITUIDA_POR_ULTIMA_CONVOCACAO,training_camp,2026-05-25,Defensor,Joel Waterman,Chicago Fire FC,https://news.canadasoccer.com/canmnt-charlotte-training-camp-squad-named-ahead-of-fifa-world-cup-2026/,Substitui linha PENDENTE pela ultima convocacao/lista mais recente encontrada; nao necessariamente lista final da Copa.
B,Canada,SUBSTITUIDA_POR_ULTIMA_CONVOCACAO,training_camp,2026-05-25,Meio-campista,Ali Ahmed,Norwich City FC,https://news.canadasoccer.com/canmnt-charlotte-training-camp-squad-named-ahead-of-fifa-world-cup-2026/,Substitui linha PENDENTE pela ultima convocacao/lista mais recente encontrada; nao necessariamente lista final da Copa.
